judul,teks,link-href,label
Pertamina Kembangkan Sejumlah Inisiatif Bisnis Hijau Dukung Pengurangan Emisi,Pertamina akan mengembangkan bauran energi yang lebih hijau dengan mengurangi pangsa produk olahan dan LPG dari 81 persen menjadi 61 persen.,https://www.liputan6.com/bisnis/read/5119949/pertamina-kembangkan-sejumlah-inisiatif-bisnis-hijau-dukung-pengurangan-emisi,1
"Pede Indonesia Tak Resesi, Warganet Malah Sibuk Bahas PO iPhone Terbaru","Hasil survei menunjukkan hanya 4 persen responden yang mengkhawatirkan terjadinya resesi di Indonesia tahun depan. Artinya, 96 persen merasa optimis Indonesia mampu melalui badai resesi global 2023.",https://www.liputan6.com/bisnis/read/5119874/pede-indonesia-tak-resesi-warganet-malah-sibuk-bahas-po-iphone-terbaru,1
Ini Pentingnya Ajarkan Kewirausahaan pada Anak Sejak Dini,Kewirausahaan dan pola pikir berkembang penting untuk semua anak guna mempersiapkan generasi muda untuk masa depan.,https://www.liputan6.com/bisnis/read/5120147/ini-pentingnya-ajarkan-kewirausahaan-pada-anak-sejak-dini,1
"ASDP Disuntik PMN Rp 204 Miliar, tapi Berupa 5 Kapal",Pemerintah bakal memberikan Penyertaan Modal Negara (PMN) nontunai berupa 5 kapal kepada PT ASDP Indonesia Ferry. Pemberian barang milik negara ini ditaksir senilai Rp 204 miliar.,https://www.liputan6.com/bisnis/read/5119832/asdp-disuntik-pmn-rp-204-miliar-tapi-berupa-5-kapal,1
Pembangunan Pabrik Minyak Makan Merah Selesai Januari 2023,Harga jual minyak makan merah nantinya dibanderol Rp 9.000 – Rp 12.000 per liter. Penentuan harga ini berdasarkan jarak pabrik dengan hutan kelapa sawit.,https://www.liputan6.com/bisnis/read/5119778/pembangunan-pabrik-minyak-makan-merah-selesai-januari-2023,1
"Pede Pertumbuhan Ekonomi Kinclong, Konsumen Tak Ragu Lagi Belanja","Indeks Keyakinan Konsumen (IKK) Oktober 2022 naik menjadi sebesar 120,3. Itu lebih tinggi dibandingkan 117,2 pada bulan sebelumnya.",https://www.liputan6.com/bisnis/read/5119716/pede-pertumbuhan-ekonomi-kinclong-konsumen-tak-ragu-lagi-belanja,1
"Gelombang PHK Mengancam, Pengusaha Tagih Insentif bagi Industri",Sejumlah perusahaan tidak mampu bertahan terkena imbas dari situasi ekonomi global sehingga terpaksa tutup pabrik dan melakukan pemutusan hubungan kerja (PHK) terhadap pekerjanya.,https://www.liputan6.com/bisnis/read/5119648/gelombang-phk-mengancam-pengusaha-tagih-insentif-bagi-industri,1
"Membelah Lautan, Kapal Gas Attaka Jaga Pasokan Energi Jawa Tengah","Kapal Gas Attaka milik PT Pertamina International Shipping (PIS) berlayar membelah lautan dari pelabuhan Tanjung Sekong di Merak, Banten, menuju Pelabuhan Tanjung Emas Semarang, Jawa Tengah.",https://www.liputan6.com/bisnis/read/5119634/membelah-lautan-kapal-gas-attaka-jaga-pasokan-energi-jawa-tengah,1
Erick Thohir Tunjuk Staf Ahli Wapres Jadi Komisaris Pupuk Indonesia,Menteri BUMN Erick Thohir mengangkat Staf Ahli Wakil Presiden Maruf Amin Farhat Brachma sebagai Komisaris PT Pupuk Indonesia.,https://www.liputan6.com/bisnis/read/5119670/erick-thohir-tunjuk-staf-ahli-wapres-jadi-komisaris-pupuk-indonesia,1
Transaksi Transfer Dana Diprediksi Capai USD 3 Miliar di 2025,"Laporan e-Conomy SEA menyatakan pembayaran nontunai di Indonesia tahun ini diperkirakan bisa mencapai USD 266 miliar atau setara Rp 4.172,82 triliun",https://www.liputan6.com/bisnis/read/5119593/transaksi-transfer-dana-diprediksi-capai-usd-3-miliar-di-2025,1
"Arif Budimanta: Ekonomi Indonesia Tumbuh di Atas AS, Uni Eropa, China dan Singapura",Pertumbuhan ekonomi yang cukup tinggi ini di luar siklus puncak konsumsi Indonesia yang terjadi pada lebaran dan mudik dan di tengah situasi ekonomi global yang cukup lambat.,https://www.liputan6.com/bisnis/read/5119589/arif-budimanta-ekonomi-indonesia-tumbuh-di-atas-as-uni-eropa-china-dan-singapura,1
"Stok Vaksin Covid-19 Langka, Bio Farma Angkat Bicara",PT Bio Farma (Persero) buka suara terkait kelangkaan stok vaksin di sejumlah daerah ditengah lonjakan kasus Covid-19 akibat subvarian XBB dan XBC dalam beberapa waktu terakhir.,https://www.liputan6.com/bisnis/read/5119477/stok-vaksin-covid-19-langka-bio-farma-angkat-bicara,1
Menko Luhut: Emisi Karbon per Kapita Indonesia Lebih Rendah dari Negara Maju,"Saat berdiskusi Menteri Keuangan AS Janet Yellen, Menko Marves Luhut Binsar Panjaitan mengatakan Indonesia bisa mengikuti saran AS terkait transformasi energi bersih, asal AS jangan ganggu pertumbuhan ekonomi Indonesia.",https://www.liputan6.com/bisnis/read/5120682/menko-luhut-emisi-karbon-per-kapita-indonesia-lebih-rendah-dari-negara-maju,1
Menko Airlangga Yakin Indonesia Jauh dari Resesi,"Perekonomian Indonesia pada kuartal III-2022 tumbuh impresif sebesar 5,72 persen (YoY) atau 1,81 persen (qtq), dan secara kumulatif tumbuh 5,40 persen. Hal ini menjadi dasar bahwa Indonesia masih jauh dari resesi.",https://www.liputan6.com/bisnis/read/5118880/menko-airlangga-yakin-indonesia-jauh-dari-resesi,1
"Menko Airlangga: Sentuh 5,72 Persen, Ekonomi Indonesia Tumbuh Impresif","Menko Airlangga Hartarto menegaskan, secara spasial pertumbuhan ekonomi Indonesia menguat. Hal itu dilihat dari beberapa daerah yang menunjukkan kinerja positif.",https://www.liputan6.com/bisnis/read/5118805/menko-airlangga-sentuh-572-persen-ekonomi-indonesia-tumbuh-impresif,1
"Ekonomi Bali Sudah Pulih, G20 Jadi Penopangnya",Sepanjang tahun 2022 ini banyak kegiatan bertaraf internasional yang merupakan rangkaian dari Presidensi G20 Indonesia yang berlangsung di Bali dan Nusa Tenggara.,https://www.liputan6.com/bisnis/read/5118575/ekonomi-bali-sudah-pulih-g20-jadi-penopangnya,1
"Pertumbuhan Ekonomi Indonesia Kuartal III 2022 Sentuh 5,72 Persen, Pendorong Masih Pulau J...","Badan Pusat Statistik (BPS) merilis data pertumbuhan ekonomi Indonesia di Kuartal III 2022. Pertumbuhan ekonomi kuartal III 2022 tumbuh 5,72 persen kalau dibandingkan kuartal III 2021.",https://www.liputan6.com/bisnis/read/5118378/pertumbuhan-ekonomi-indonesia-kuartal-iii-2022-sentuh-572-persen-pendorong-masih-pulau-jawa,1
"Ekonomi Indonesia Tumbuh 5,72 Persen di Kuartal III 2022",Realisasi pertumbuhan ekonomi Indonesia di kuartal III 2022 ini menandakan bahwa pemulihan ekonomi Indonesia terus berlanjut.,https://www.liputan6.com/bisnis/read/5118328/ekonomi-indonesia-tumbuh-572-persen-di-kuartal-iii-2022,1
"Menko Airlangga Pede Pertumbuhan Ekonomi Indonesia 5,6 persen di Kuartal III 2022","Menko Perekonomian Airlangga Hartarto optimisme bahwa pertumbuhan ekonomi Indonesia di kuartal ketiga dapat mencapai 5,6 persen (yoy) atau bahkan lebih tinggi",https://www.liputan6.com/bisnis/read/5117395/menko-airlangga-pede-pertumbuhan-ekonomi-indonesia-56-persen-di-kuartal-iii-2022,1
LPEM UI Prediksi BI Bakal Kembali Naikkan Suku Bunga demi Tekan Depresiasi,"Peneliti Makroekonomi di LPEM, yakni Teuku Riefky mengakui bahwa Indonesia masih menghadapi tekanan inflasi dan nilai tukar. Hal ini diyakini bakal mendorong BI melanjutkan kenaikan suku bunga.",https://www.liputan6.com/bisnis/read/5115229/lpem-ui-prediksi-bi-bakal-kembali-naikkan-suku-bunga-demi-tekan-depresiasi,1
"Ini Perbedaan Resesi 2023 dengan Krisis 2008, Indonesia Siap?",Indonesia dinilai lebih siap menghadapi ancaman resesi 2023 dibandingkan krisis subprime mortgage 2008 dan tapper tantrum 2013.,https://www.liputan6.com/bisnis/read/5114120/ini-perbedaan-resesi-2023-dengan-krisis-2008-indonesia-siap,1
"Resesi 2023 Mengancam, Buruh: Menteri Jangan jadi Provokator",Konfederasi Serikat Pekerja Indonesia (KSPI) meminta Para Menteri Perekonomian berhenti untuk memprovokasi buruh dan masyarakat terkait isu resesi global.,https://www.liputan6.com/bisnis/read/5114096/resesi-2023-mengancam-buruh-menteri-jangan-jadi-provokator,1
Menilik Potensi Ekonomi Biru di Indonesia,"Konsep Ekonomi Biru dikembangkan untuk menjawab tantangan sistem ekonomi yang masih cenderung eksploitatif dan merusak lingkungan, yaitu melebihi kapasitas atau daya dukung ekosistem",https://www.liputan6.com/bisnis/read/5113541/menilik-potensi-ekonomi-biru-di-indonesia,1
"Sri Mulyani: Ekonomi Global Tertekan, Indonesia Pasti Kena Imbas",Menteri Keuangan Sri Mulyani mengatakan dunia geopolitik dan ekonomi global yang mengalami tekanan pasti akan memberikan imbas kepada ekonomi Indonesia.,https://www.liputan6.com/bisnis/read/5112023/sri-mulyani-ekonomi-global-tertekan-indonesia-pasti-kena-imbas,1
"Hadapi Resesi, Sri Mulyani: Kemenkeu Cari Solusi, Jangan Jadi Sumber Masalah","Menteri Keuangan Sri Mulyani Indrawati meminta jajarannya untuk bersiap menghadapi berbagai tantangan yang sudah menanti di depan, salah satunya resesi global.",https://www.liputan6.com/bisnis/read/5111947/hadapi-resesi-sri-mulyani-kemenkeu-cari-solusi-jangan-jadi-sumber-masalah,1
"Mantap, Wisata Indonesia Melesat ke Peringkat 32 Salip Malaysia dan Thailand","Hanya dalam waktu 18 bulan, peringkat wisata Indonesia melesat ke urutan 32, dari sebelumnya di urutan 44 di atas Malaysia, Thailand, dan Vietnam dalam Travel and Tourism Competitiveness Index (TTCI) 2021.",https://www.liputan6.com/bisnis/read/5111833/mantap-wisata-indonesia-melesat-ke-peringkat-32-salip-malaysia-dan-thailand,1
"Tantangan Lebih Berat, Kepala BKF Tetap Yakin Ekonomi Indonesia Tumbuh 5,3 Persen di 2023","Di tengah ketidakpastian global, Indonesia masih terus mengalami pertumbuhan yang cukup baik. Pemerintah memproyeksikan pertumbuhan ekonomi pada 2023 pada 5,3 persen.",https://www.liputan6.com/bisnis/read/5109925/tantangan-lebih-berat-kepala-bkf-tetap-yakin-ekonomi-indonesia-tumbuh-53-persen-di-2023,1
Hadang Resesi Lewat Kolaborasi Perbankan dan UMKM,"Upaya menjaga pertumbuhan ekonomi Indonesia harus terus dilakoni. Meski hingga saat ini Indonesia bisa bertahan di tengah ketidakpastian global dan resesi, tapi ancamannya tetap harus diwaspadai.",https://www.liputan6.com/bisnis/read/5107400/hadang-resesi-lewat-kolaborasi-perbankan-dan-umkm,1
"Berkat Investasi, Menteri Bahlil Ramal Ekonomi Indonesia Sentuh 5,4 Persen Kuartal III 202...","Pertumbuhan ekonomi Indonesia di kuartal I tercatat 5,01 persen. Kemudian di kuartal II mengalami perbaikan dengan tumbuh 5,44 persen.",https://www.liputan6.com/bisnis/read/5106018/berkat-investasi-menteri-bahlil-ramal-ekonomi-indonesia-sentuh-54-persen-kuartal-iii-2022,1
"Ekonomi 2023 Diprediksi Gelap, OJK: Literasi dan Inklusi Keuangan Harus Diperkuat",Presiden Joko Widodo (Jokowi) sering dan berulang kali menyebutkan ekonomi dunia akan gelap di 2023.,https://www.liputan6.com/bisnis/read/5105015/ekonomi-2023-diprediksi-gelap-ojk-literasi-dan-inklusi-keuangan-harus-diperkuat,1
Sri Mulyani: APBN Kuat jadi Bekal Hadapi Ekonomi 2023 yang Diramal Suram,"Menteri Keuangan (Menkeu) Sri Mulyani Indrawati, mengatakan kondisi ekonomi makro domestik serta kinerja APBN yang kuat, menjadi bekal yang cukup solid untuk menghadapi tahun 2023 yang penuh tekanan.",https://www.liputan6.com/bisnis/read/5104886/sri-mulyani-apbn-kuat-jadi-bekal-hadapi-ekonomi-2023-yang-diramal-suram,1
Cerita Sri Mulyani soal Halloween dan Dampaknya ke Ekonomi AS,"Menteri Keuangan (Menkeu) Sri Mulyani Indrawati, mengatakan momen Halloween di Amerika Serikat menjadi industri sangat besar yang menggerakkan ekonomi.",https://www.liputan6.com/bisnis/read/5104861/cerita-sri-mulyani-soal-halloween-dan-dampaknya-ke-ekonomi-as,1
"Sri Mulyani Bilang Ekonomi Indonesia Bisa Tumbuh di Atas 5,5 Persen, Yakin Bu?","Menkeu Sri Mulyani menegaskan, dalam jangka pendek pertumbuhan ekonomi Indonesia terutama kuartal ke-3 hingga bulan September ini diperkirakan masih akan sangat kuat.",https://www.liputan6.com/bisnis/read/5103885/sri-mulyani-bilang-ekonomi-indonesia-bisa-tumbuh-di-atas-55-persen-yakin-bu,1
"Ekonomi Global 2023 Diramal Makin Suram, Bagaimana Nasib Indonesia?","Proyeksi pertumbuhan ekonomi dari negara terbesar seperti Amerika Serikat (AS),Eropa, dan Tiongkok, semuanya menunjukkan tren pelemahan di tahun ini dan tahun depan.",https://www.liputan6.com/bisnis/read/5103756/ekonomi-global-2023-diramal-makin-suram-bagaimana-nasib-indonesia,1
BPR e-Cash dan BPR Digi Bantu Ciptakan Inklusi Keuangan,"Sektor keuangan termasuk BPR dan BPRS diharapkan dapat berkontribusi melalui peningkatan literasi keuangan dan pendalaman pasar, serta akses pembiayaan ke seluruh masyarakat Indonesia,",https://www.liputan6.com/bisnis/read/5101967/bpr-e-cash-dan-bpr-digi-bantu-ciptakan-inklusi-keuangan,1
"Hadapi Krisis, Jokowi Minta Seluruh Menteri Kerja Lebih Detil","Jokowi mendorong model kerja yang harus lebih mendetil dengan melihat satu per satu, dikejar dan diselesaikan. Menurut dia, model kerja yang demikian tengah dilakukan oleh pemerintah.",https://www.liputan6.com/bisnis/read/5101453/hadapi-krisis-jokowi-minta-seluruh-menteri-kerja-lebih-detil,1
Saran Ekonom Bank Dunia Agar Indonesia Tak Kena Getah Ancaman Resesi Ekonomi,"Ekonom Utama Bank Dunia untuk Indonesia-Timor Leste Habib Rab menyarankan, Indonesia perlu mengimbangi kebijakan kenaikan suku bunga agar terhindar dari dampak resesi global.",https://www.liputan6.com/bisnis/read/5100706/saran-ekonom-bank-dunia-agar-indonesia-tak-kena-getah-ancaman-resesi-ekonomi,1
Mantan PM Inggris Tony Blair Yakin Indonesia Bisa jadi Negara Ekonomi Terbesar di Dunia,"Mantan Perdana Menteri Inggris Tony Blair menyarankan, agar Pemerintah Indonesia memperhatikan keberlanjutan transformasi regulasi BUMN.",https://www.liputan6.com/bisnis/read/5099487/mantan-pm-inggris-tony-blair-yakin-indonesia-bisa-jadi-negara-ekonomi-terbesar-di-dunia,1
"Trik Wamenkeu Biar Ekonomi Indonesia Bisa Tumbuh 5,3 Persen di 2023",Agar pertumbuhan ekonomi Indonesia tetap meningkat yakni dengan menjadikan Anggaran Pendapatan Belanja Negara (APBN) sebagai katalis yang sangat penting untuk belanja produksi dalam negeri.,https://www.liputan6.com/bisnis/read/5099383/trik-wamenkeu-biar-ekonomi-indonesia-bisa-tumbuh-53-persen-di-2023,1
"Wamenkeu Pede Ekonomi Indonesia Tembus 5,2 Persen di 2022","Ketahanan ekonomi Indonesia masih sangat kuat. Di kuartal II 2022 ekonomi tumbuh 5,4 persen dan sepanjang, Suahasil yakin bisa di atas 5 persen hingga 5,2 persen.",https://www.liputan6.com/bisnis/read/5099357/wamenkeu-pede-ekonomi-indonesia-tembus-52-persen-di-2022,1
"Top! Pertumbuhan Ekonomi RI Tertinggi ke-2 di G20, Cuma Kalah dari Arab Saudi","Menko Perekonomian Airlangga Hartarto mengatakan Indonesia saat ini masih menjadi negara dengan pertumbuhan tertinggi kedua di antara negara-negara anggota G20, setelah Arab Saudi.",https://www.liputan6.com/bisnis/read/5098100/top-pertumbuhan-ekonomi-ri-tertinggi-ke-2-di-g20-cuma-kalah-dari-arab-saudi,1
"Punya Pasar Domestik Kuat, Ekonomi Indonesia Relatif Aman","Memiliki domestic market yang cukup kuat, perekonomian Indonesia juga relatif aman dari sisi internal dan diprediksi di tahun depan pertumbuhan ekonomi berada diantara 4,8 persen–5,2 persen.",https://www.liputan6.com/bisnis/read/5097635/punya-pasar-domestik-kuat-ekonomi-indonesia-relatif-aman,1
"IMF Puji Ekonomi Indonesia, Pemerintah Jangan Jumawa","Nailul Huda menyebut jika terjadi kondisi ekonomi Indonesia inflasi tinggi, rupiah melemah, dan sebagainya, maka yang harus bermain adalah instrumen fiskal.",https://www.liputan6.com/bisnis/read/5096194/imf-puji-ekonomi-indonesia-pemerintah-jangan-jumawa,1
"Ekonomi1 bulan laluBI Yakin Ekonomi Indonesia Kuartal III 2022 Tumbuh 5,5 Persen","Bank Indonesia meyakini ekonomi Indonesia mampu tumbuh  5,5 persen di kuartal III 2022 dan pertumbuhan ekonomi sepanjang 2022 di angka  4,5 persen sampai 5,3 persen.",https://www.liputan6.com/bisnis/read/5085304/bi-yakin-ekonomi-indonesia-kuartal-iii-2022-tumbuh-55-persen,1
Ekonomi1 bulan laluJokowi Pamer Pertumbuhan Ekonomi Indonesia: Tertinggi di G20,"Jokowi memperkirakan pertumbuhan ekonomi Indonesia pada kuartal III 2022 berada di kisaran 5,4 sampai 6 persen. Prediksi ini lebih tinggi dari kuartal kedua yang sebesar 5,44 persen.",https://www.liputan6.com/bisnis/read/5083402/jokowi-pamer-pertumbuhan-ekonomi-indonesia-tertinggi-di-g20,1
Ekonomi1 bulan laluSri Mulyani: Luka yang Disebabkan Pandemi Covid-19 Sangat Dalam,"Dampak pandemi Covid-19 terhadap perekonomian sangat dalam, bahkan melampaui krisis keuangan 1997-1998 dan 2008-2009.",https://www.liputan6.com/bisnis/read/5083386/sri-mulyani-luka-yang-disebabkan-pandemi-covid-19-sangat-dalam,1
Ekonomi1 bulan laluJokowi Yakin Ekonomi Indonesia Tumbuh 6 Persen di Kuartal III 2022,"Menurut Jokowi tidak ada negara G20 yang pertumbuhan ekonomi kuartal II 2022 sentuh angka 5,44 persen, hanya Indonesia saja yang bisa.",https://www.liputan6.com/bisnis/read/5083166/jokowi-yakin-ekonomi-indonesia-tumbuh-6-persen-di-kuartal-iii-2022,1
"Ekonomi1 bulan laluResesi Global Mengancam, Ekonom: Indonesia Tak Perlu Panik",Menteri Keuangan Sri Mulyani Indrawati hingga Bank Dunia memprediksi perekonomian global akan tersungkur di lubang resesi pada tahun depan.,https://www.liputan6.com/bisnis/read/5083058/resesi-global-mengancam-ekonom-indonesia-tak-perlu-panik,1
Ekonomi1 bulan laluErick Thohir: Saya Tak Percaya Ekonomi Indonesia Dibangun Atas Oligarki,Erick Thohir mengajak para direksi BUMN untuk saling bahu membahu dalam membantu persoalan yang dialami oleh pelaku UMKM.,https://www.liputan6.com/bisnis/read/5082789/erick-thohir-saya-tak-percaya-ekonomi-indonesia-dibangun-atas-oligarki,1
"Bank1 bulan laluPasar Masih Lebar, Baru Ada 8 Perusahaan Reasuransi di Indonesia",Perusahaan reasuransi merupakan perusahaan yang memberikan jasa dalam pertanggungan ulang terhadap risiko yang dihadapi oleh perusahaan asuransi kerugian dan atau perusahaan asuransi jiwa.,https://www.liputan6.com/bisnis/read/5082738/pasar-masih-lebar-baru-ada-8-perusahaan-reasuransi-di-indonesia,1
Ekonomi2 bulan laluMenko Airlangga: Pemerintah Terus Dorong Kerja Sama Antar Daerah Tekan Angka Inflasi,Indonesia menjadi salah satu negara di dunia yang tingkat inflasinya cukup rendah imbas dari ketidakpastian global.,https://www.liputan6.com/bisnis/read/5077424/menko-airlangga-pemerintah-terus-dorong-kerja-sama-antar-daerah-tekan-angka-inflasi,1
Ekonomi2 bulan laluSri Mulyani: Indonesia Lebih Baik Dibanding Negara ASEAN dan G20,Menteri Keuangan (Menkeu) Sri Mulyani Indrawati menilai kalau Indonesia ternyata lebih baik dari negara di ASEAN dan bahkan negara G20 sekalipun.,https://www.liputan6.com/bisnis/read/5077031/sri-mulyani-indonesia-lebih-baik-dibanding-negara-asean-dan-g20,1
"Ekonomi2 bulan laluInflasi Jadi Ancaman Serius, Bisakah Indonesia Bertahan?",Patut disyukuri Indonesia mempunyai daya tahan dalam menghadapi situasi yang memang penuh dengan ketidakpastian.,https://www.liputan6.com/bisnis/read/5076403/inflasi-jadi-ancaman-serius-bisakah-indonesia-bertahan,1
"Ekonomi2 bulan laluErick Thohir: PLN Jantung Ekonomi Indonesia, Harus Kita Rawat","Menteri BUMN Erick Thohir mengapresiasi kinerja direksi hingga komisaris PLN. Menurut Erick, saat ini utang PLN bisa turun cukup drastis berkat kerja keras insan PLN.",https://www.liputan6.com/bisnis/read/5076181/erick-thohir-pln-jantung-ekonomi-indonesia-harus-kita-rawat,1
